"Matricula","Periodo","Media_Int","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Situacao","Discreta","P1","P2","Grafos","TC","Eda","IC","GI","Leda","LP1","LP2"
"B7153",2013.2,86,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,86,0,0,0,0,0,0,0
"B7153",2014.1,51,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,51,0,0
"B7153",2014.1,58,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,58,0,0,0,0,0,0
"B7153",2014.1,63,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,63,0,0,0,0,0
"B7153",2014.1,70,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,70,0,0,0
"B7157",2011.2,0,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2011.2,16,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,16,0,0,0,0,0,0,0,0,0
"B7157",2011.2,16,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,16,0
"B7157",2012.1,43,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,43,0,0,0,0,0,0,0,0,0
"B7157",2012.1,43,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,43,0
"B7157",2012.1,79,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,79,0,0,0,0
"B7157",2012.2,71,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,71,0,0,0,0,0,0,0,0,0
"B7157",2012.2,71,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,71,0
"B7157",2013.1,0,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2013.1,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2013.1,0,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2013.1,35,1411170,0,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,35,0,0,0,0,0,0,0
"B7157",2013.2,0,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2013.2,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2013.2,1,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,1
"B7157",2013.2,8,1411170,0,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,8,0,0,0,0,0,0,0
"B7157",2014.1,0,1109113,1,"MATEMÁTICA.DISCRETA","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2014.1,0,1411168,1,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2014.1,0,1411170,1,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7157",2014.1,0,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7224",2012.2,45,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,45,0,0,0,0,0,0,0,0,0
"B7224",2012.2,45,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,45,0
"B7224",2012.2,70,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,70,0,0,0,0
"B7224",2013.1,29,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",29,0,0,0,0,0,0,0,0,0,0
"B7224",2013.1,94,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,94,0,0,0,0,0,0,0,0,0
"B7224",2013.1,94,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,94,0
"B7224",2013.2,50,1109113,1,"MATEMÁTICA.DISCRETA","Aprovado",50,0,0,0,0,0,0,0,0,0,0
"B7224",2013.2,76,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,76
"B7224",2013.2,80,1411168,1,"PROGRAMAÇÃO.II","Aprovado",0,0,80,0,0,0,0,0,0,0,0
"B7224",2013.2,80,1411170,1,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,80,0,0,0,0,0,0,0
"B7251",2006.2,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7251",2006.2,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7251",2006.2,32,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,32,0,0,0,0
"B7251",2007.1,50,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,50,0,0,0,0,0,0,0,0,0
"B7251",2007.1,54,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,54,0
"B7251",2007.1,70,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,70,0,0,0,0
"B7251",2007.2,27,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",27,0,0,0,0,0,0,0,0,0,0
"B7251",2007.2,50,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,50,0,0,0,0,0,0,0
"B7251",2007.2,53,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,53,0,0,0,0,0,0,0,0
"B7251",2007.2,83,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,83
"B7251",2008.1,58,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",58,0,0,0,0,0,0,0,0,0,0
"B7251",2008.2,30,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,30,0,0,0,0,0
"B7251",2008.2,51,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,51,0,0,0,0,0,0
"B7251",2008.2,57,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,57,0,0
"B7251",2008.2,82,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,82,0,0,0
"B7251",2009.1,30,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,30,0,0,0,0,0
"B7251",2009.2,31,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Reprovado",0,0,0,0,0,31,0,0,0,0,0
"B7251",2010.2,63,1411172,1,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,63,0,0,0,0,0
"B7289",2013.1,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B7289",2013.1,70,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,70,0
"B7289",2013.1,83,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,83,0,0,0,0
"B7289",2013.2,82,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,82,0,0,0,0,0,0,0,0
"B7289",2013.2,82,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,82
"B7289",2013.2,85,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",85,0,0,0,0,0,0,0,0,0,0
"B7289",2013.2,100,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,100,0,0,0,0,0,0,0
"B7289",2014.1,69,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,69,0,0,0,0,0,0
"B7289",2014.1,83,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,83,0,0
"B7289",2014.1,85,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,85,0,0,0,0,0
"B7346",2007.1,93,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,93,0,0,0,0,0,0,0,0,0
"B7346",2007.1,94,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,94,0
"B7346",2007.1,96,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,96,0,0,0,0
"B7346",2007.2,81,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,81,0,0,0,0,0,0,0
"B7346",2007.2,87,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,87
"B7346",2007.2,93,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",93,0,0,0,0,0,0,0,0,0,0
"B7346",2007.2,94,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,94,0,0,0,0,0,0,0,0
"B7346",2008.1,77,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,77,0,0,0,0,0
"B7346",2008.1,85,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,85,0,0,0
"B7346",2008.1,96,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,96,0,0
"B7346",2008.2,72,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,72,0,0,0,0,0,0
"B7347",2004.1,53,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,53,0,0,0,0,0,0,0,0,0
"B7347",2004.1,83,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,83,0
"B7347",2004.1,93,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,93,0,0,0,0
"B7347",2004.2,66,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,66,0,0,0,0,0,0,0,0
"B7347",2004.2,74,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",74,0,0,0,0,0,0,0,0,0,0
"B7347",2004.2,79,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,79
"B7347",2004.2,92,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,92,0,0,0,0,0,0,0
"B7347",2005.1,72,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,72,0,0,0
"B7347",2005.1,80,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,80,0,0,0,0,0,0
"B7347",2005.1,82,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,82,0,0
"B7347",2005.1,84,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,84,0,0,0,0,0
"B7349",2008.1,78,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,78,0
"B7349",2008.1,80,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,80,0,0,0,0
"B7349",2008.1,91,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,91,0,0,0,0,0,0,0,0,0
"B7349",2008.2,65,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",65,0,0,0,0,0,0,0,0,0,0
"B7349",2008.2,81,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,81,0,0,0,0,0,0,0,0
"B7349",2008.2,82,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,82,0,0,0,0,0,0,0
"B7349",2008.2,92,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,92
"B7349",2009.1,51,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,51,0,0,0,0,0,0
"B7349",2009.1,52,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,52,0,0,0,0,0
"B7349",2009.1,87,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,87,0,0,0
"B7349",2009.1,91,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,91,0,0
"B7350",2002.1,94,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,94,0,0,0,0,0,0,0,0,0
"B7350",2002.1,95,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,95,0,0,0,0
"B7350",2002.1,99,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,99,0
"B7350",2002.2,86,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,86,0,0,0,0,0,0,0,0
"B7350",2002.2,92,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",92,0,0,0,0,0,0,0,0,0,0
"B7350",2002.2,94,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,94,0,0,0,0,0,0,0
"B7350",2002.2,94,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,94
"B7350",2003.1,85,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,85,0,0,0,0,0,0
"B7350",2003.1,91,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,91,0,0
"B7350",2003.1,94,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,94,0,0,0
"B7350",2003.1,95,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,95,0,0,0,0,0
"B7354",2007.2,60,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,60,0,0,0,0,0,0,0,0,0
"B7354",2007.2,62,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,62,0
"B7354",2007.2,71,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,71,0,0,0,0
"B7354",2008.1,56,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",56,0,0,0,0,0,0,0,0,0,0
"B7354",2008.1,63,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,63,0,0,0,0,0,0,0,0
"B7354",2008.1,72,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,72,0,0,0,0,0,0,0
"B7354",2008.1,85,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,85
"B7354",2008.2,50,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B7354",2008.2,62,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,62,0,0,0,0,0,0
"B7354",2008.2,75,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,75,0,0,0
"B7354",2008.2,81,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,81,0,0
"B7355",2004.2,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2004.2,0,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2004.2,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2005.1,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2005.1,0,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2005.1,2,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,2,0
"B7355",2005.2,0,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2005.2,0,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2005.2,0,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2006.2,0,1411167,1,"PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2006.2,0,1411174,1,"INTRODUÇÃO.A.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7355",2006.2,0,1411180,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7357",2009.2,62,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,62,0,0,0,0
"B7357",2009.2,67,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,67,0,0,0,0,0,0,0,0,0
"B7357",2009.2,77,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,77,0
"B7357",2010.1,0,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7357",2010.1,0,1411170,0,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7357",2010.1,5,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,5
"B7357",2010.2,13,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,13
"B7357",2010.2,15,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,15,0,0,0,0,0,0,0,0
"B7357",2011.1,62,1411170,1,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,62,0,0,0,0,0,0,0
"B7357",2011.1,82,1411176,1,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,82,0,0,0
"B7361",2009.1,54,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,54,0,0,0,0,0,0,0,0,0
"B7361",2009.1,67,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,67,0,0,0,0
"B7361",2009.1,71,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,71,0
"B7361",2009.2,55,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,55,0,0,0,0,0,0,0
"B7361",2009.2,56,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,56
"B7361",2009.2,64,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,64,0,0,0,0,0,0,0,0
"B7361",2009.2,66,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",66,0,0,0,0,0,0,0,0,0,0
"B7361",2010.1,76,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,76,0,0,0,0,0
"B7361",2010.1,83,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,83,0,0
"B7361",2010.1,85,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,85,0,0,0
"B7361",2010.2,67,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,67,0,0,0,0,0,0
"B7496",2011.2,74,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,74,0,0,0,0,0,0,0,0,0
"B7496",2011.2,75,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,75,0
"B7496",2011.2,93,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,93,0,0,0,0
"B7496",2012.1,65,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",65,0,0,0,0,0,0,0,0,0,0
"B7496",2012.1,80,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,80,0,0,0,0,0,0,0
"B7496",2012.1,80,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,80
"B7496",2012.1,81,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,81,0,0,0,0,0,0,0,0
"B7496",2012.2,70,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,70,0,0,0,0,0
"B7496",2012.2,70,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,70,0,0
"B7496",2012.2,75,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,75,0,0,0
"B7496",2013.2,70,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Aprovado",0,0,0,0,70,0,0,0,0,0,0
"B7517",2012.1,81,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,81,0,0,0,0,0,0,0,0,0
"B7517",2012.1,81,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,81,0,0,0,0
"B7517",2012.1,81,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,81,0
"B7517",2012.2,50,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",50,0,0,0,0,0,0,0,0,0,0
"B7517",2012.2,72,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,72
"B7517",2012.2,73,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,73,0,0,0,0,0,0,0,0
"B7517",2012.2,79,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,79,0,0,0,0,0,0,0
"B7517",2013.1,35,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,35,0,0,0,0,0,0
"B7517",2013.1,50,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,50,0,0,0
"B7517",2013.1,52,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,52,0,0,0,0,0
"B7517",2013.1,70,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,70,0,0
"B7519",2009.1,67,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,67,0
"B7519",2009.1,70,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,70,0,0,0,0,0,0,0,0,0
"B7519",2009.1,92,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,92,0,0,0,0
"B7519",2009.2,51,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",51,0,0,0,0,0,0,0,0,0,0
"B7519",2009.2,63,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,63,0,0,0,0,0,0,0
"B7519",2010.1,30,1411168,0,"PROGRAMAÇÃO.II","Reprovado",0,0,30,0,0,0,0,0,0,0,0
"B7519",2010.1,32,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,32
"B7519",2010.2,0,1411171,1,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,0,0,0,0,0,0,0
"B7519",2010.2,79,1411181,1,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,79
"B7519",2010.2,84,1411168,1,"PROGRAMAÇÃO.II","Aprovado",0,0,84,0,0,0,0,0,0,0,0
"B7574",2009.1,29,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Reprovado",0,0,0,0,0,0,0,0,0,29,0
"B7574",2009.1,30,1411167,0,"PROGRAMAÇÃO.I","Reprovado",0,30,0,0,0,0,0,0,0,0,0
"B7574",2009.1,51,1411174,0,"INTRODUÇÃO.A.COMPUTAÇÃO","Aprovado",0,0,0,0,0,0,51,0,0,0,0
"B7574",2009.2,29,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",29,0,0,0,0,0,0,0,0,0,0
"B7574",2009.2,64,1411180,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.I","Aprovado",0,0,0,0,0,0,0,0,0,64,0
"B7574",2009.2,71,1411167,0,"PROGRAMAÇÃO.I","Aprovado",0,71,0,0,0,0,0,0,0,0,0
"B7574",2009.2,75,1411176,0,"GERÊNCIA.DA.INFORMAÇÃO","Aprovado",0,0,0,0,0,0,0,75,0,0,0
"B7574",2010.1,34,1411170,0,"TEORIA.DOS.GRAFOS","Reprovado",0,0,0,34,0,0,0,0,0,0,0
"B7574",2010.1,41,1109113,0,"MATEMÁTICA.DISCRETA","Reprovado",41,0,0,0,0,0,0,0,0,0,0
"B7574",2010.1,41,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Reprovado",0,0,0,0,0,0,0,0,0,0,41
"B7574",2010.1,50,1411168,0,"PROGRAMAÇÃO.II","Aprovado",0,0,50,0,0,0,0,0,0,0,0
"B7574",2010.2,50,1411170,0,"TEORIA.DOS.GRAFOS","Aprovado",0,0,0,50,0,0,0,0,0,0,0
"B7574",2010.2,70,1411181,0,"LABORATÓRIO.DE.PROGRAMAÇÃO.II","Aprovado",0,0,0,0,0,0,0,0,0,0,70
"B7574",2010.2,71,1109113,0,"MATEMÁTICA.DISCRETA","Aprovado",71,0,0,0,0,0,0,0,0,0,0
"B7574",2011.1,28,1411171,0,"TEORIA.DA.COMPUTAÇÃO","Reprovado",0,0,0,0,28,0,0,0,0,0,0
"B7574",2011.1,50,1411172,0,"ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,50,0,0,0,0,0
"B7574",2011.1,50,1411179,0,"LAB.DE.ESTRUTURA.DE.DADOS.E.ALGORITMOS","Aprovado",0,0,0,0,0,0,0,0,50,0,0
