"Matricula","Cod_Disciplina","Cod_Evasao","Nome_Disciplina","Media_Disciplina","Periodo","Situacao"
"B15706",1411178,1,"SISTEMAS DE INFORMAÇÃO I",2.3,2014.1,"Reprovado"
"B15706",1411169,1,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",7.5,2014.1,"Aprovado"
"B15706",1109049,0,"ALGEBRA LINEAR I",6.3,2013.1,"Aprovado"
"B15706",1411283,1,"TECC(FUNDAMENTOS DE PROG CONCORRENTE)",3.9,2014.1,"Reprovado"
"B15706",1411173,1,"LÓGICA MATEMÁTICA",2.6,2014.1,"Reprovado"
"B15706",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",8.8,2012.1,"Aprovado"
"B15706",1411176,0,"GERÊNCIA DA INFORMAÇÃO",5.3,2013.2,"Aprovado"
"B15706",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",3.5,2012.2,"Reprovado"
"B15706",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",5.7,2012.2,"Aprovado"
"B15706",1411167,0,"PROGRAMAÇÃO I",7,2012.1,"Aprovado"
"B15706",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",2.8,2012.1,"Reprovado"
"B15706",1411293,1,"TECC(LAB DE ADMINISTRACAO DE SISTEMAS I)",9.3,2014.1,"Aprovado"
"B15706",1109113,0,"MATEMÁTICA DISCRETA",5.9,2012.2,"Aprovado"
"B15706",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7,2012.1,"Aprovado"
"B15706",1109053,1,"CALCULO DIFERENCIAL E INTEGRAL II",1.4,2014.1,"Reprovado"
"B15706",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5.8,2013.1,"Aprovado"
"B15706",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",2.9,2013.2,"Reprovado"
"B15706",1411171,0,"TEORIA DA COMPUTAÇÃO",6.6,2013.2,"Aprovado"
"B15706",1305219,1,"DIREITO E CIDADANIA",9.7,2014.1,"Aprovado"
"B3909",1411180,1,"LABORATÓRIO DE PROGRAMAÇÃO I",4.6,2012.1,"Reprovado"
"B3909",1307151,1,"LEITURA E PRODUCAO DE TEXTOS",8.3,2012.1,"Aprovado"
"B3909",1109035,1,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",5.5,2012.1,"Aprovado"
"B3909",1411174,1,"INTRODUÇÃO A COMPUTAÇÃO",5.9,2012.1,"Aprovado"
"B3909",1411167,1,"PROGRAMAÇÃO I",4.6,2012.1,"Reprovado"
"B3909",1109103,1,"CALCULO DIFERENCIAL E INTEGRAL I",3.4,2012.1,"Reprovado"
"B23729",1109113,0,"MATEMÁTICA DISCRETA",6,2013.2,"Aprovado"
"B23729",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.1,2012.2,"Aprovado"
"B23729",1109113,0,"MATEMÁTICA DISCRETA",3,2013.1,"Reprovado"
"B23729",1305220,1,"INFORMÁTICA E SOCIEDADE",0,2014.1,"Reprovado por Falta"
"B23729",1411170,0,"TEORIA DOS GRAFOS",7.5,2013.1,"Aprovado"
"B23729",1411181,1,"LABORATÓRIO DE PROGRAMAÇÃO II",0,2014.1,"Reprovado por Falta"
"B23729",1411168,0,"PROGRAMAÇÃO II",0,2013.1,"Reprovado por Falta"
"B23729",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",0,2013.1,"Reprovado por Falta"
"B23729",1411168,1,"PROGRAMAÇÃO II",0,2014.1,"Reprovado por Falta"
"B23729",1411176,0,"GERÊNCIA DA INFORMAÇÃO",6.8,2013.2,"Aprovado"
"B23729",1301014,0,"ADMINISTRAÇÃO",0,2012.2,"Reprovado por Falta"
"B23729",1303021,0,"ECONOMIA",5,2013.2,"Aprovado"
"B23729",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7.5,2012.1,"Aprovado"
"B23729",1411178,1,"SISTEMAS DE INFORMAÇÃO I",0,2014.1,"Reprovado por Falta"
"B23729",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2012.1,"Reprovado por Falta"
"B23729",1411168,0,"PROGRAMAÇÃO II",0,2013.2,"Reprovado por Falta"
"B23729",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",2.4,2012.1,"Reprovado"
"B23729",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.2,2012.1,"Aprovado"
"B23729",1305033,1,"SOCIOLOGIA INDUSTRIAL I",0,2014.1,"Reprovado por Falta"
"B23729",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",0,2013.2,"Reprovado por Falta"
"B23729",1411167,0,"PROGRAMAÇÃO I",7.1,2012.2,"Aprovado"
"B23729",1411167,0,"PROGRAMAÇÃO I",0,2012.1,"Reprovado por Falta"
"B23729",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",1.2,2012.1,"Reprovado"
"B23729",1109113,0,"MATEMÁTICA DISCRETA",0.7,2012.2,"Reprovado"
"B6874",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",5.7,2013.2,"Aprovado"
"B6874",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7.8,2013.1,"Aprovado"
"B6874",1109049,0,"ALGEBRA LINEAR I",5,2012.2,"Aprovado"
"B6874",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",3,2012.1,"Reprovado"
"B6874",1411171,0,"TEORIA DA COMPUTAÇÃO",6.6,2013.2,"Aprovado"
"B6874",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",3.5,2014.1,"Reprovado"
"B6874",1301014,0,"ADMINISTRAÇÃO",9.5,2014.1,"Aprovado"
"B6874",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.6,2012.1,"Aprovado"
"B6874",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",0,2014.1,"Reprovado por Falta"
"B6874",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",5.7,2013.1,"Aprovado"
"B6874",1305033,0,"SOCIOLOGIA INDUSTRIAL I",9.8,2013.2,"Aprovado"
"B6874",1411173,0,"LÓGICA MATEMÁTICA",7,2014.1,"Aprovado"
"B6874",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",7,2012.2,"Aprovado"
"B6874",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",6.1,2013.1,"Aprovado"
"B6874",1411168,0,"PROGRAMAÇÃO II",6.5,2012.2,"Aprovado"
"B6874",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7.2,2012.2,"Aprovado"
"B6874",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",9.1,2012.1,"Aprovado"
"B6874",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",6,2012.1,"Aprovado"
"B6874",1411170,0,"TEORIA DOS GRAFOS",5.1,2012.2,"Aprovado"
"B6874",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",9.2,2013.1,"Aprovado"
"B6874",1305219,0,"DIREITO E CIDADANIA",10,2013.2,"Aprovado"
"B6874",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.2,2012.1,"Aprovado"
"B6874",1411285,0,"TECC (DIDÁTICA EM CIÊNCIA DA COMPUTAÇÃO)",8,2013.2,"Aprovado"
"B6874",1109113,0,"MATEMÁTICA DISCRETA",8.4,2012.2,"Aprovado"
"B6874",1411178,0,"SISTEMAS DE INFORMAÇÃO I",7.8,2014.1,"Aprovado"
"B6874",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",4,2013.1,"Reprovado"
"B6874",1305220,0,"INFORMÁTICA E SOCIEDADE",8.3,2013.1,"Aprovado"
"B6874",1114107,0,"PROBABILIDADE E ESTATISTICA",2.8,2014.1,"Reprovado"
"B6874",1411293,0,"TECC(LAB DE ADMINISTRACAO DE SISTEMAS I)",9,2014.1,"Aprovado"
"B6874",1411167,0,"PROGRAMAÇÃO I",7.6,2012.1,"Aprovado"
"B11982",1411174,1,"INTRODUÇÃO A COMPUTAÇÃO",0.5,2012.2,"Reprovado"
"B11982",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",0,2012.1,"Reprovado por Falta"
"B11982",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",0,2012.1,"Reprovado por Falta"
"B11982",1411167,0,"PROGRAMAÇÃO I",0,2012.1,"Reprovado por Falta"
"B11982",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",0,2012.1,"Reprovado por Falta"
"B11982",1411180,1,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2012.2,"Reprovado por Falta"
"B11982",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2012.1,"Reprovado por Falta"
"B11982",1305033,1,"SOCIOLOGIA INDUSTRIAL I",0,2012.2,"Reprovado por Falta"
"B11982",1109113,1,"MATEMÁTICA DISCRETA",0.5,2012.2,"Reprovado"
"B11982",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.2,2012.1,"Aprovado"
"B11982",1411167,1,"PROGRAMAÇÃO I",0,2012.2,"Reprovado por Falta"
"B19279",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",10,2012.1,"Aprovado"
"B19279",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",0,2014.1,"Reprovado por Falta"
"B19279",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7.8,2012.1,"Aprovado"
"B19279",1304013,0,"BASQUETEBOL - MASC",8,2013.2,"Aprovado"
"B19279",1411178,0,"SISTEMAS DE INFORMAÇÃO I",9.7,2013.2,"Aprovado"
"B19279",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",9.2,2012.2,"Aprovado"
"B19279",1411171,0,"TEORIA DA COMPUTAÇÃO",7.7,2014.1,"Aprovado"
"B19279",1114107,0,"PROBABILIDADE E ESTATISTICA",0,2014.1,"Reprovado por Falta"
"B19279",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",1.7,2012.2,"Reprovado"
"B19279",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",5.5,2013.2,"Aprovado"
"B19279",1411167,0,"PROGRAMAÇÃO I",8.9,2012.1,"Aprovado"
"B19279",1411168,0,"PROGRAMAÇÃO II",9.3,2012.2,"Aprovado"
"B19279",1411171,0,"TEORIA DA COMPUTAÇÃO",1.2,2013.1,"Reprovado"
"B19279",1411285,0,"TECC (DIDÁTICA EM CIÊNCIA DA COMPUTAÇÃO)",10,2014.1,"Aprovado"
"B19279",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.8,2013.1,"Aprovado"
"B19279",1305219,0,"DIREITO E CIDADANIA",9.7,2014.1,"Aprovado"
"B19279",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.1,2013.1,"Aprovado"
"B19279",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.9,2012.1,"Aprovado"
"B19279",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7.7,2013.1,"Aprovado"
"B19279",1411290,0,"TECC(JOGOS DIGITAIS)",0,2013.2,"Reprovado por Falta"
"B19279",1305033,0,"SOCIOLOGIA INDUSTRIAL I",8.7,2013.1,"Aprovado"
"B19279",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",9,2012.2,"Aprovado"
"B19279",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",2,2013.1,"Reprovado"
"B19279",1411193,0,"BANCO DE DADOS I",7.6,2014.1,"Aprovado"
"B19279",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9.2,2012.1,"Aprovado"
"B19279",1305220,0,"INFORMÁTICA E SOCIEDADE",8.3,2014.1,"Aprovado"
"B19279",1411170,0,"TEORIA DOS GRAFOS",7.7,2012.2,"Aprovado"
"B19279",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9,2012.1,"Aprovado"
"B24391",1411181,1,"LABORATÓRIO DE PROGRAMAÇÃO II",0,2012.2,"Reprovado por Falta"
"B24391",1109113,0,"MATEMÁTICA DISCRETA",7.5,2012.1,"Aprovado"
"B24391",1114107,1,"PROBABILIDADE E ESTATISTICA",0,2012.2,"Reprovado por Falta"
"B24391",1411168,1,"PROGRAMAÇÃO II",0,2012.2,"Reprovado por Falta"
"B24391",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.3,2012.1,"Aprovado"
"B24391",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",7,2012.1,"Aprovado"
"B24391",1411167,0,"PROGRAMAÇÃO I",7.2,2012.1,"Aprovado"
"B24391",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.1,2012.1,"Aprovado"
"B24391",1411170,1,"TEORIA DOS GRAFOS",0,2012.2,"Reprovado por Falta"
"B24391",1305220,1,"INFORMÁTICA E SOCIEDADE",0,2012.2,"Reprovado por Falta"
"B24391",1108089,1,"FUNDAMENTOS DE FÍSICA CLÁSSICA",0,2012.2,"Reprovado por Falta"
"B5101",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",3.8,2012.1,"Reprovado"
"B5101",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",6,2012.1,"Aprovado"
"B5101",1301014,0,"ADMINISTRAÇÃO",5,2012.2,"Aprovado"
"B5101",1411168,1,"PROGRAMAÇÃO II",0,2013.2,"Reprovado por Falta"
"B5101",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",6.2,2012.1,"Aprovado"
"B5101",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",8,2012.2,"Aprovado"
"B5101",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",0.3,2012.2,"Reprovado"
"B5101",1411167,0,"PROGRAMAÇÃO I",8,2012.2,"Aprovado"
"B5101",1411167,0,"PROGRAMAÇÃO I",1.9,2012.1,"Reprovado"
"B5101",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7,2012.2,"Aprovado"
"B5101",1109103,1,"CALCULO DIFERENCIAL E INTEGRAL I",1.2,2013.2,"Reprovado"
"B5101",1109113,1,"MATEMÁTICA DISCRETA",0,2013.2,"Reprovado por Falta"
"B5101",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",1.6,2012.1,"Reprovado"
"B5101",1411181,1,"LABORATÓRIO DE PROGRAMAÇÃO II",0,2013.2,"Reprovado por Falta"
"B5101",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",0,2012.1,"Reprovado por Falta"
"B5101",1411170,1,"TEORIA DOS GRAFOS",3.7,2013.2,"Reprovado"
"B19769",1411170,0,"TEORIA DOS GRAFOS",5.9,2012.2,"Aprovado"
"B19769",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.3,2012.1,"Aprovado"
"B19769",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",7.7,2012.2,"Aprovado"
"B19769",1109113,0,"MATEMÁTICA DISCRETA",7.5,2012.2,"Aprovado"
"B19769",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7.8,2012.2,"Aprovado"
"B19769",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7.9,2012.1,"Aprovado"
"B19769",1411167,0,"PROGRAMAÇÃO I",7.7,2012.1,"Aprovado"
"B19769",1411168,0,"PROGRAMAÇÃO II",7.8,2012.2,"Aprovado"
"B19769",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",5.1,2012.2,"Aprovado"
"B19769",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.6,2012.1,"Aprovado"
"B19769",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",8.1,2012.1,"Aprovado"
"B19769",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9.2,2012.1,"Aprovado"
"B2905",1411167,1,"PROGRAMAÇÃO I",5.9,2012.1,"Aprovado"
"B2905",1411174,1,"INTRODUÇÃO A COMPUTAÇÃO",8.4,2012.1,"Aprovado"
"B2905",1307151,1,"LEITURA E PRODUCAO DE TEXTOS",8.8,2012.1,"Aprovado"
"B2905",1109035,1,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",7.4,2012.1,"Aprovado"
"B2905",1411180,1,"LABORATÓRIO DE PROGRAMAÇÃO I",5.9,2012.1,"Aprovado"
"B2905",1109103,1,"CALCULO DIFERENCIAL E INTEGRAL I",4,2012.1,"Reprovado"
"B10284",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7.2,2012.2,"Aprovado"
"B10284",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.2,2012.1,"Aprovado"
"B10284",1411193,0,"BANCO DE DADOS I",6.3,2014.1,"Aprovado"
"B10284",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.5,2013.2,"Aprovado"
"B10284",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",7.8,2012.1,"Aprovado"
"B10284",1411285,0,"TECC (DIDÁTICA EM CIÊNCIA DA COMPUTAÇÃO)",10,2013.2,"Aprovado"
"B10284",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.4,2012.1,"Aprovado"
"B10284",1109113,0,"MATEMÁTICA DISCRETA",7.5,2012.2,"Aprovado"
"B10284",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",9,2012.1,"Aprovado"
"B10284",1305220,0,"INFORMÁTICA E SOCIEDADE",8.7,2014.1,"Aprovado"
"B10284",1411171,0,"TEORIA DA COMPUTAÇÃO",6.9,2013.1,"Aprovado"
"B10284",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.2,2014.1,"Aprovado"
"B10284",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",5.1,2013.1,"Aprovado"
"B10284",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7,2013.1,"Aprovado"
"B10284",1411173,0,"LÓGICA MATEMÁTICA",8.4,2013.2,"Aprovado"
"B10284",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",8.3,2013.2,"Aprovado"
"B10284",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7,2013.1,"Aprovado"
"B10284",1109049,0,"ALGEBRA LINEAR I",6.1,2014.1,"Aprovado"
"B10284",1305219,0,"DIREITO E CIDADANIA",9.3,2013.2,"Aprovado"
"B10284",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",5.3,2012.1,"Aprovado"
"B10284",1411170,0,"TEORIA DOS GRAFOS",5.8,2012.2,"Aprovado"
"B10284",1114107,0,"PROBABILIDADE E ESTATISTICA",5.5,2013.2,"Aprovado"
"B10284",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",7.6,2012.2,"Aprovado"
"B10284",1411168,0,"PROGRAMAÇÃO II",7.8,2012.2,"Aprovado"
"B10284",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",3,2012.2,"Reprovado"
"B10284",1411167,0,"PROGRAMAÇÃO I",7.2,2012.1,"Aprovado"
"B10284",1301014,0,"ADMINISTRAÇÃO",9,2014.1,"Aprovado"
"B10284",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",7.2,2013.1,"Aprovado"
"B10284",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",7.4,2014.1,"Aprovado"
"B17564",1305033,1,"SOCIOLOGIA INDUSTRIAL I",0,2012.1,"Reprovado por Falta"
"B17564",1109113,1,"MATEMÁTICA DISCRETA",0,2012.1,"Reprovado por Falta"
"B17564",1305220,1,"INFORMÁTICA E SOCIEDADE",0,2012.1,"Reprovado por Falta"
"B17564",1411176,1,"GERÊNCIA DA INFORMAÇÃO",0,2012.1,"Reprovado por Falta"
"B667",1109113,0,"MATEMÁTICA DISCRETA",7.6,2012.2,"Aprovado"
"B667",1114107,0,"PROBABILIDADE E ESTATISTICA",6.4,2013.1,"Aprovado"
"B667",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",8.1,2013.1,"Aprovado"
"B667",1411176,0,"GERÊNCIA DA INFORMAÇÃO",5,2013.1,"Aprovado"
"B667",1411170,0,"TEORIA DOS GRAFOS",7,2012.2,"Aprovado"
"B667",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",6.2,2012.2,"Aprovado"
"B667",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",9.1,2012.1,"Aprovado"
"B667",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.3,2013.2,"Aprovado"
"B667",1411285,0,"TECC (DIDÁTICA EM CIÊNCIA DA COMPUTAÇÃO)",10,2013.2,"Aprovado"
"B667",1411168,0,"PROGRAMAÇÃO II",8.2,2012.2,"Aprovado"
"B667",1411171,0,"TEORIA DA COMPUTAÇÃO",7.1,2013.1,"Aprovado"
"B667",1411289,0,"TECC (ANÁLISE DE DADOS I)",8,2014.1,"Aprovado"
"B667",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7,2012.1,"Aprovado"
"B667",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",8.5,2013.2,"Aprovado"
"B667",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",8.2,2013.1,"Aprovado"
"B667",1411178,0,"SISTEMAS DE INFORMAÇÃO I",9.6,2013.2,"Aprovado"
"B667",1411173,0,"LÓGICA MATEMÁTICA",7.1,2013.2,"Aprovado"
"B667",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",9.1,2014.1,"Aprovado"
"B667",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",8.9,2012.2,"Aprovado"
"B667",1411288,0,"TECC (DIDÁT. CIÊNCIA DA COMPUTAÇÃO II)",10,2014.1,"Aprovado"
"B667",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",8.6,2014.1,"Aprovado"
"B667",1305220,0,"INFORMÁTICA E SOCIEDADE",8.4,2014.1,"Aprovado"
"B667",1411193,0,"BANCO DE DADOS I",8.8,2014.1,"Aprovado"
"B667",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9,2012.1,"Aprovado"
"B667",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.3,2012.1,"Aprovado"
"B667",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.8,2012.1,"Aprovado"
"B667",1411167,0,"PROGRAMAÇÃO I",9,2012.1,"Aprovado"
"B667",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",8.2,2012.2,"Aprovado"
"B667",1411177,0,"ENGENHARIA DE SOFTWARE I",9.3,2014.1,"Aprovado"
"B8115",1305220,0,"INFORMÁTICA E SOCIEDADE",8.2,2014.1,"Aprovado"
"B8115",1411181,0,"LABORATÓRIO DE PROGRAMAÇÃO II",8.4,2012.2,"Aprovado"
"B8115",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",6.5,2012.1,"Aprovado"
"B8115",1114107,0,"PROBABILIDADE E ESTATISTICA",6.3,2013.1,"Aprovado"
"B8115",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",6,2013.1,"Aprovado"
"B8115",1411169,0,"PARADIGMAS DE LING. DE PROGRAMAÇÃO",8.8,2013.2,"Aprovado"
"B8115",1307151,0,"LEITURA E PRODUCAO DE TEXTOS",9.5,2012.1,"Aprovado"
"B8115",1411176,0,"GERÊNCIA DA INFORMAÇÃO",9,2014.1,"Aprovado"
"B8115",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",7.7,2012.1,"Aprovado"
"B8115",1411247,0,"TECC(ALGORITMOS AVANÇADOS II)",7,2014.1,"Aprovado"
"B8115",1109049,0,"ALGEBRA LINEAR I",7.7,2013.1,"Aprovado"
"B8115",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",6,2012.2,"Aprovado"
"B8115",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",7.8,2013.1,"Aprovado"
"B8115",1411170,0,"TEORIA DOS GRAFOS",5.5,2012.2,"Aprovado"
"B8115",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.7,2012.1,"Aprovado"
"B8115",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",7,2012.2,"Aprovado"
"B8115",1411168,0,"PROGRAMAÇÃO II",7.8,2012.2,"Aprovado"
"B8115",1411173,0,"LÓGICA MATEMÁTICA",6.4,2013.2,"Aprovado"
"B8115",1411177,0,"ENGENHARIA DE SOFTWARE I",8.6,2014.1,"Aprovado"
"B8115",1411179,0,"LAB.DE ESTRUTURA DE DADOS E ALGORITMOS",6.4,2013.1,"Aprovado"
"B8115",1114114,0,"METODOS ESTATISTICOS",7,2013.2,"Aprovado"
"B8115",1411189,0,"COMPILADORES",7.3,2014.1,"Aprovado"
"B8115",1109113,0,"MATEMÁTICA DISCRETA",7.5,2012.2,"Aprovado"
"B8115",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",5.6,2012.1,"Aprovado"
"B8115",1305218,0,"METODOLOGIA CIENTÍFICA",7.1,2014.1,"Aprovado"
"B8115",1411167,0,"PROGRAMAÇÃO I",6.4,2012.1,"Aprovado"
"B8115",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",7.6,2013.2,"Aprovado"
"B8115",1411171,0,"TEORIA DA COMPUTAÇÃO",6.6,2013.1,"Aprovado"
"B8115",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",7.7,2013.2,"Aprovado"
"B22742",1108090,0,"FUNDAMENTOS DE FÍSICA MODERNA",9,2013.2,"Aprovado"
"B22742",1411285,0,"TECC (DIDÁTICA EM CIÊNCIA DA COMPUTAÇÃO)",9,2014.1,"Aprovado"
"B22742",1109035,0,"ÁLGEBRA VETORIAL E GEOMETRIA ANALÍTICA",8.6,2012.1,"Aprovado"
"B22742",1109049,0,"ALGEBRA LINEAR I",5.8,2014.1,"Aprovado"
"B22742",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",6.8,2013.1,"Aprovado"
"B22742",1305219,0,"DIREITO E CIDADANIA",9.3,2013.2,"Aprovado"
"B22742",1411178,0,"SISTEMAS DE INFORMAÇÃO I",8.9,2013.2,"Aprovado"
"B22742",1305220,0,"INFORMÁTICA E SOCIEDADE",8.4,2014.1,"Aprovado"
"B22742",1108089,0,"FUNDAMENTOS DE FÍSICA CLÁSSICA",6.3,2012.2,"Aprovado"
"B22742",1114107,0,"PROBABILIDADE E ESTATISTICA",7,2013.2,"Aprovado"
"B22742",1411182,0,"LAB.DE ORG.E ARQUITETURA DE COMPUTADORES",9.4,2014.1,"Aprovado"
"B22742",1411171,0,"TEORIA DA COMPUTAÇÃO",7.5,2013.1,"Aprovado"
"B22742",1411176,0,"GERÊNCIA DA INFORMAÇÃO",7.4,2013.1,"Aprovado"
"B22742",1109103,0,"CALCULO DIFERENCIAL E INTEGRAL I",6.2,2012.1,"Aprovado"
"B22742",1109053,0,"CALCULO DIFERENCIAL E INTEGRAL II",3.1,2012.2,"Reprovado"
"B22742",1109113,0,"MATEMÁTICA DISCRETA",6.3,2012.2,"Aprovado"
"B22742",1411174,0,"INTRODUÇÃO A COMPUTAÇÃO",8.1,2012.1,"Aprovado"
"B22742",1411167,0,"PROGRAMAÇÃO I",7.4,2012.1,"Aprovado"
"B22742",1411172,0,"ESTRUTURA DE DADOS E ALGORITMOS",7.7,2013.1,"Aprovado"
"B22742",1411193,0,"BANCO DE DADOS I",7.2,2014.1,"Aprovado"
"B22742",1411175,0,"ORG.E ARQUITETURA DE COMPUTADORES I",8.3,2014.1,"Aprovado"
"B22742",1411180,0,"LABORATÓRIO DE PROGRAMAÇÃO I",7.5,2012.1,"Aprovado"
